gene,logFC,AveExpr,t,pvalue,padj,B
ENSG00000168374.11,-0.00720836699091648,6.44688951353193,-0.734382168565254,0.463367959868207,0.752996142172239,-7.26702296011729
ENSG00000057663.16,-0.00758246783904646,6.1148007445213,-0.734178618250964,0.463491781857015,0.753137006753077,-7.1230748958769
ENSG00000286652.1,-0.0643093860629037,4.4328714255737,-0.734099423429572,0.463539961983864,0.753154946644563,-5.24409754253508
ENSG00000169379.16,0.016431237027345,5.73000648894261,0.733979458065728,0.463612951222496,0.75321319002091,-6.57765893614816
ENSG00000123213.23,-0.0111980309148323,6.18288528459664,-0.733876033501672,0.463675881887852,0.75325508361802,-7.16970864199385
ENSG00000121775.18,-0.00819618015617091,5.95841266617862,-0.733732557679951,0.463763190434539,0.753270756888816,-6.92042632572623
ENSG00000066777.9,-0.00816801489809171,6.21702900630941,-0.733672746777033,0.463799589551173,0.753270756888816,-7.19841231896319
ENSG00000225766.10,0.0814693236730359,4.31087341470263,0.733639548054471,0.463819793985795,0.753270756888816,-5.21076767528825
ENSG00000103591.13,0.00635984116199256,6.15243192983209,0.733616023331984,0.463834111212123,0.753270756888816,-7.16036936456442
ENSG00000147804.10,-0.0498954918360835,5.76242369848162,-0.73317692830426,0.464101391366795,0.753598589676536,-6.57708652619482
ENSG00000284719.1,-0.124509069458608,3.91025654133844,-0.733162294366417,0.464110300629728,0.753598589676536,-5.04761302879253
ENSG00000228242.6,0.0359261115447535,4.97902302521635,0.733031497464975,0.464189935122552,0.753643625656658,-5.69399422480769
ENSG00000250934.2,-0.0695689660314402,4.83299250764527,-0.732970043894503,0.464227353206012,0.753643625656658,-5.49891579862882
ENSG00000287594.1,-0.112231638734533,4.32143628416048,-0.73291640902391,0.46426001198966,0.753643625656658,-5.19787439110437
ENSG00000172062.17,-0.0110263289140199,5.74423887291785,-0.732872595491856,0.464286691421107,0.753643625656658,-6.55912700761992
ENSG00000070961.16,-0.0100512534407626,6.15798388961323,-0.732714764644466,0.464382806679478,0.753739309800956,-7.16019476301271
ENSG00000089063.15,-0.0077100768856221,6.41382492142582,-0.732576740615727,0.464466869180047,0.753815417375124,-7.26307240142051
ENSG00000140993.11,0.0301905893311439,5.0858898410886,0.732363227037356,0.464596924799488,0.753940165694197,-5.80686534663381
ENSG00000276180.1,-0.0205230783739638,5.95125318921355,-0.732328482796703,0.464618090176063,0.753940165694197,-6.8951591943681
ENSG00000163762.7,0.0168350351473126,5.83949592771368,0.732187698905534,0.464703857942599,0.753962191372456,-6.74514148562271
ENSG00000255182.2,0.0425344194945064,5.0944196197815,0.732184146096353,0.464706022484557,0.753962191372456,-5.82548959013256
ENSG00000134375.11,-0.0103578977372722,6.33500220950447,-0.732069606102252,0.464775808771285,0.754015090085832,-7.2459050535325
ENSG00000171084.15,0.0227005366519035,5.40116411352878,0.731691965123398,0.465005937277515,0.754200332575264,-6.10874626223377
ENSG00000234545.8,0.0119691633449468,5.72311754578899,0.731674660842284,0.465016483762424,0.754200332575264,-6.55706491685127
ENSG00000158869.11,0.0200490241443324,6.00594132419122,0.731674246246739,0.465016736448682,0.754200332575264,-7.01324968598229
ENSG00000143878.10,-0.0140697748014557,6.59619211370515,-0.731638116031426,0.465038757262247,0.754200332575264,-7.27700609971447
ENSG00000084072.17,-0.00912677214515145,6.16968673988311,-0.731526344332468,0.465106884095331,0.754224735713553,-7.17028543266284
ENSG00000163681.16,0.00745668993478095,6.13354717733544,0.731491392495873,0.465128189005064,0.754224735713553,-7.14934829681487
ENSG00000267106.8,-0.0124933687363136,5.63622055684891,-0.731113825972388,0.465358369653738,0.754537649173116,-6.39000408456158
ENSG00000213062.5,-0.0234816690080455,5.70570137364461,-0.73097529793829,0.465442838212931,0.754614272155424,-6.49180143517949
ENSG00000119616.11,0.00722231808486973,6.1097251891702,0.730895434060846,0.465491539734953,0.754628968455654,-7.12637748121033
ENSG00000279026.1,-0.0418849202262005,5.25966835839107,-0.730778336536263,0.465562951730853,0.754628968455654,-5.90687249030039
ENSG00000136238.18,-0.00736778254088074,6.49208536717681,-0.730665241067081,0.465631928882514,0.754628968455654,-7.27402037613797
ENSG00000186300.12,-0.0156819155667322,5.68317095552649,-0.730626095517953,0.465655805161117,0.754628968455654,-6.46322293518245
ENSG00000277075.2,-0.0572391964693624,5.36889639070612,-0.730619530341541,0.465659809565368,0.754628968455654,-6.03511057530814
ENSG00000186352.9,-0.0322183918736049,5.50527616418165,-0.730594336148469,0.465675176845705,0.754628968455654,-6.23613485301023
ENSG00000163257.11,0.0114344089114862,5.97548814748213,0.73020025649491,0.46591558389467,0.754914765736775,-6.96795597654296
ENSG00000089280.19,-0.00722266444838353,6.43268060954549,-0.730183196594279,0.465925992798534,0.754914765736775,-7.26850884790635
ENSG00000140386.13,0.011184758221862,5.92934257878053,0.730067445919155,0.465996620183657,0.754968879180664,-6.89716261368511
ENSG00000135829.17,-0.00544606108981332,6.37443803060337,-0.729996244329243,0.466040068102334,0.754978953590607,-7.25919909192129
ENSG00000006756.16,-0.0152466622038324,6.23900942592276,-0.729928317029942,0.466081520124974,0.754985793323296,-7.20832987679129
ENSG00000197296.6,0.0116570786016589,6.04007807294287,0.729595437835489,0.46628468642185,0.755083457072065,-7.05139441330761
ENSG00000142185.16,0.0288760604599038,5.59957610176087,0.729500392973796,0.466342704264803,0.755083457072065,-6.37116956790294
ENSG00000169427.8,-0.149790151223344,4.09322987703497,-0.729432225767852,0.466384317772859,0.755083457072065,-5.08993957337641
ENSG00000126243.9,-0.0135733499015574,5.97980262020283,-0.729398555345724,0.466404873060374,0.755083457072065,-6.95716335320869
ENSG00000287252.1,0.114090517741398,3.86855625437313,0.729369898664621,0.466422367932591,0.755083457072065,-5.05282448713038
ENSG00000162775.16,0.00818452888737381,5.92684301463233,0.729328198236134,0.466447826652572,0.755083457072065,-6.88472737594992
ENSG00000138434.17,-0.0102334303777851,6.31474115568854,-0.729311410466372,0.466458076049928,0.755083457072065,-7.24346138576192
